time,longitude,latitude,pco2_water_temperature_frozen_test,pco2_water_temperature,oxygen_temperature_frozen_test,inlet_temperature_frozen_test,pco2_temperature,pco2_water_temperature,ctd_temperature_frozen_test,pco2_water_temperature_global_range_test,oxygen_temperature_global_range_test,monkey_temperature_frozen_test,oxygen_temperature,pco2_air_temperature_global_range_test,inlet_temperature,air_temperature,pco2_water_temperature_frozen_test,ctd_temperature,pco2_temperature_global_range_test,pco2_water_temperature_global_range_test,rtqc_temperature_difference_test,pco2_air_temperature,pco2_temperature_frozen_test,pco2_air_temperature_global_range_test,pco2_temperature_frozen_test,pco2_air_temperature_frozen_test,pco2_temperature,monkey_temperature_global_range_test,pco2_air_temperature_frozen_test,pco2_air_temperature,monkey_temperature,water_temperature,pco2_temperature_global_range_test,temperature,ctd_temperature_global_range_test,inlet_temperature_global_range_test
2018-01-23 10:01:08,13.7277,76.5995,-1.0,3.3947435897536606,1.0,1,0.79087294871897,3.3947435897536606,1,1,1,1,5.344126464435824,1,4.39854604998353,9.25,-1.0,5.2269454582363934,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.090831257072187,5.25,1,3.0292875,1,1
2018-01-24 00:00:30,15.9303,74.6761,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.01535149524162,1,6.404106192527635,9.25,-1.0,6.886807131984835,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,9.644988741176215,5.25,1,3.0292875,1,1
2018-01-24 10:01:04,17.5581,73.2376,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.122922554871275,1,6.64359617757578,9.25,-1.0,7.00355903233371,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,8.347639418540375,5.25,1,3.0292875,1,1
2018-01-24 20:01:33,18.2006,72.1249,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.973790447847865,1,6.52596825115437,9.25,-1.0,6.889852510594579,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,8.042697946968474,5.25,1,3.0292875,1,1
2018-01-25 06:02:07,19.1604,71.1233,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.3492773262901245,1,5.70040533866783,9.25,-1.0,5.918693565780015,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,7.9597150939268,5.25,1,3.0292875,1,1
2018-01-25 16:02:49,19.4788,69.8139,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,5.52596205353601,1,4.978477226568075,9.25,-1.0,5.05335126461768,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,8.021352839439569,5.25,1,3.0292875,1,1
2018-01-26 02:03:31,18.1629,69.4825,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,5.565502452998395,1,5.33128760696379,9.25,-1.0,5.394958702182144,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,9.478928715412435,5.25,1,3.0292875,1,1
2018-01-26 12:04:15,15.2332,68.1065,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.029401337792645,1,5.84586371237458,9.25,-1.0,5.907336120401335,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.701622073578601,5.25,1,3.0292875,1,1
2018-01-26 22:04:59,12.9989,66.5443,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.561412720367325,1,6.3411550110537895,9.25,-1.0,6.422266929312395,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,11.39605388016555,5.25,1,3.0292875,1,1
2018-01-27 08:05:42,11.3337,64.899,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.11735001273308,1,6.888821738207746,9.25,-1.0,6.9710086839648,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,12.49745554738125,5.25,1,3.0292875,1,1
2018-01-27 18:06:23,9.0183,63.4863,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.277911752688045,1,7.090078047717445,9.25,-1.0,7.152810671243055,1,1,1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,14.510777363982701,5.25,1,3.0292875,1,1
2018-01-28 04:06:58,6.0108,62.4427,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,0.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-28 14:07:30,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-29 00:07:59,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-29 10:08:26,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-29 20:08:55,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-30 06:09:24,6.2766,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-30 16:09:52,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-31 02:10:20,6.2766,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-31 12:10:48,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.37682517482518,1,7.14356177156177,9.25,-1.0,7.2107599067599,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,16.0279487179487,5.25,1,3.0292875,1,1
2018-01-31 22:11:17,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,7.17741258741259,1,6.566480885780885,9.25,-1.0,6.8727799533799505,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,13.19247435897435,5.25,1,3.0292875,1,1
2018-02-01 08:11:44,6.2765,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-01 18:12:12,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-02 04:12:41,6.2782,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-02 14:13:05,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-03 00:13:34,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-03 10:14:00,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-03 20:14:25,6.2781,62.4418,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-04 06:14:49,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-04 16:15:14,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-05 02:15:40,6.2781,62.4419,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-05 12:16:04,6.2781,62.4419,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-05 22:16:23,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,-1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-06 08:16:42,6.2781,62.4419,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,0.0,1,0.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-06 18:17:03,6.2781,62.4419,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-07 04:17:22,6.2781,62.4419,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-08 00:00:51,6.2764,62.442,-1.0,3.3947435897536606,1.0,1,0.79087294871897,3.3947435897536606,1,1,1,1,6.977999999999999,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-09 00:00:13,6.2764,62.442,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-09 10:00:48,6.2764,62.4421,-1.0,3.3947435897536606,0.3333333333333333,1,0.79087294871897,3.3947435897536606,1,1,1,1,6.977999999999999,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-10 00:00:42,6.2764,62.4421,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-11 00:00:13,6.2764,62.442,-1.0,3.3947435897536606,-0.3333333333333333,1,0.79087294871897,3.3947435897536606,1,1,1,1,6.977999999999999,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-12 00:00:41,6.2764,62.442,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-12 10:01:08,6.2763,62.4421,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,6.978,1,5.9894,9.25,-1.0,6.5348,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.357,5.25,1,3.0292875,1,1
2018-02-13 00:00:56,6.276315,62.44205,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,9.111833333333351,1,6.094033333333335,9.25,-1.0,8.92306666666665,1,1,0.0,8.70769230770507,1.0,1,0.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,8.515166666666666,5.25,1,3.0292875,1,1
2018-02-16 00:00:12,19.0752,69.698,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,11.2456666666667,1,6.19866666666667,9.25,-1.0,11.3113333333333,1,1,0.0,8.70769230770507,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,6.67333333333333,5.25,1,3.0292875,1,1
2018-02-16 10:00:43,18.9868,69.6772,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,11.2456666666667,1,6.19866666666667,9.25,-1.0,11.3113333333333,1,1,-1.0,8.70769230770507,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,6.67333333333333,5.25,1,3.0292875,1,1
2018-02-16 20:01:13,18.9868,69.6772,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,11.2456666666667,1,6.19866666666667,9.25,-1.0,11.3113333333333,1,1,-1.0,8.70769230770507,1.0,1,0.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,6.67333333333333,5.25,1,3.0292875,1,1
2018-02-17 06:01:39,18.9867,69.6772,-1.0,3.39474358975366,0.0,1,0.79087294871897,3.39474358975366,1,1,1,1,11.2456666666667,1,6.19866666666667,9.25,-1.0,11.3113333333333,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,6.67333333333333,5.25,1,3.0292875,1,1
2018-02-17 16:02:15,18.9868,69.6772,-1.0,3.39474358975366,1.0,1,0.79087294871897,3.39474358975366,1,1,1,1,11.2456666666667,1,6.19866666666667,9.25,-1.0,11.3113333333333,1,1,-1.0,8.70769230770507,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,6.67333333333333,5.25,1,3.0292875,1,1
2018-02-18 02:02:56,18.9868,69.6772,-1.0,5.52058608059587,1.0,1,1.92162764993998,3.39474358975366,1,1,1,1,7.499252976190495,1,4.629592261904765,9.25,-1.0,7.484184523809505,1,1,-1.0,8.981375915747945,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,5.23363095238095,5.25,1,3.0292875,1,1
2018-02-18 12:03:28,18.9868,69.6772,-1.0,8.411755411262005,1.0,1,3.980123344412995,3.39474358975366,1,1,1,1,4.741895435845465,1,4.21012203374672,9.25,-1.0,4.707047072501785,1,1,0.0,9.431858766223584,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,5.960753935129975,5.25,1,3.0292875,1,1
2018-02-18 22:04:01,19.183,70.5482,-1.0,9.17708225108593,1.0,1,4.907864337665,3.39474358975366,1,1,1,1,7.671019271249184,1,6.06965156671375,9.25,-1.0,7.89448322873688,1,1,0.0,9.60865800865635,1.0,1,0.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,9.19038663938224,5.25,1,3.0292875,1,1
2018-02-19 08:04:30,17.4699,72.3363,-1.0,9.17708225108593,1.0,1,4.907864337665,3.39474358975366,1,1,1,1,11.816203745372714,1,6.527009663541801,9.25,-1.0,12.042186066800301,1,1,-1.0,9.60865800865635,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,9.81168046242064,5.25,1,3.0292875,1,1
2018-02-19 18:04:55,15.6575,74.1882,-1.0,10.029512418743515,1.0,1,5.29934462981152,3.39474358975366,1,1,1,1,14.7839311701219,1,5.981910165214041,9.25,-1.0,14.83836917716815,1,1,-1.0,10.914093497081026,1.0,1,0.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,10.728762402219989,5.25,1,3.0292875,1,1
2018-02-20 04:05:22,13.7553,76.1173,-1.0,8.83335797381186,1.0,1,3.4645900324547347,3.39474358975366,1,1,1,1,14.77411086116905,1,3.4623688795286904,9.25,-1.0,14.7734603455031,1,1,-1.0,10.38642244254413,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,9.934065959054605,5.25,1,3.0292875,1,1
2018-02-20 14:05:51,12.7593,78.0291,-1.0,6.78477336122262,1.0,1,1.23835514295143,3.39474358975366,1,1,1,1,14.001679916318,1,1.23535983263598,9.25,-1.0,13.9226464435146,1,1,-1.0,8.55331589958256,1.0,1,1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,7.78077405857741,5.25,1,3.0292875,1,1
2018-02-21 00:06:18,15.6265,78.2271,-1.0,6.78477336122262,1.0,1,1.23835514295143,3.39474358975366,1,1,1,1,14.001679916318,1,1.23535983263598,9.25,-1.0,13.9226464435146,1,1,-1.0,8.55331589958256,1.0,1,0.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,7.78077405857741,5.25,1,3.0292875,1,1
2018-02-21 10:06:44,15.6266,78.2271,-1.0,6.78477336122262,1.0,1,1.23835514295143,3.39474358975366,1,1,1,1,7.178339958159,1,0.16580491631799,9.25,-1.0,6.9858232217572995,1,1,-1.0,8.55331589958256,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,3.854137029288705,5.25,1,3.0292875,1,1
2018-02-21 20:07:14,15.6006,78.2297,-1.0,6.78477336122262,0.0,0,1.23835514295143,3.39474358975366,0,1,1,0,0.355,1,-0.90375,9.25,-1.0,0.049,1,1,-1.0,8.55331589958256,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,-0.0725,5.25,1,3.0292875,1,1
2018-02-22 06:07:48,15.6006,78.2298,-1.0,6.78477336122262,-1.0,-1,1.23835514295143,3.39474358975366,-1,1,1,-1,0.355,1,-0.90375,9.25,-1.0,0.049,1,1,-1.0,8.55331589958256,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,-0.0725,5.25,1,3.0292875,1,1
2018-02-22 16:08:25,15.6006,78.2297,-1.0,6.78477336122262,-1.0,-1,1.23835514295143,3.39474358975366,-1,1,1,-1,8.827,1,-0.3262560444874275,9.25,-1.0,0.3890203094777565,1,1,0.0,8.55331589958256,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,2.90843085106383,5.25,1,3.0292875,1,1
2018-02-23 02:09:00,13.2842,78.1277,-1.0,6.78477336122262,-1.0,-1,1.23835514295143,3.39474358975366,-1,1,1,-1,17.299,1,0.0711404279052105,9.25,-1.0,0.4114681622384927,1,1,1.0,8.55331589958256,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,6.279650176217205,5.25,1,3.0292875,1,1
2018-02-23 12:09:37,11.9385,78.9286,-1.0,6.257100767083175,-1.0,-1,0.3730077911529345,3.39474358975366,-1,1,1,-1,8.891656657963447,1,-0.28575920645853703,9.25,-1.0,0.2075679571993782,1,1,1.0,8.13604428172919,1.0,1,-1.0,-1.0,0.79087294871897,1,-1.0,8.70769230770507,8.04755418155024,5.25,1,3.0292875,1,1
