time,longitude,latitude,pco2_air_temperature_global_range_test,pco2_temperature_frozen_test,pco2_temperature_global_range_test,inlet_temperature_frozen_test,ctd_temperature_global_range_test,pco2_temperature_frozen_test,pco2_air_temperature_global_range_test,water_temperature,ctd_temperature,ctd_temperature_frozen_test,oxygen_temperature_global_range_test,pco2_water_temperature_frozen_test,pco2_water_temperature_global_range_test,air_temperature,pco2_air_temperature,inlet_temperature_global_range_test,pco2_water_temperature,oxygen_temperature,pco2_air_temperature_frozen_test,pco2_temperature,pco2_air_temperature,pco2_water_temperature_frozen_test,pco2_water_temperature,temperature,pco2_air_temperature_frozen_test,inlet_temperature,rtqc_temperature_difference_test,oxygen_temperature_frozen_test,pco2_water_temperature_global_range_test,pco2_temperature_global_range_test,pco2_temperature
2018-04-12 00:34:10,9.0986,63.501,1,1.0,1,1.0,1,1,1,10.7181818181818,5.76567953667954,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.07598455598456,-1.0,5.27851649357095,12.5369221411188,0.0,7.69446472019802,4.98321818181818,-1,4.991861003861,0,0.0,1,1,4.97927336985585
2018-04-12 10:34:40,10.1553,63.4696,1,0.0,1,1.0,1,1,1,10.7181818181818,5.76567953667954,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.07598455598456,-1.0,5.27851649357095,12.5369221411188,0.0,7.69446472019802,4.98321818181818,-1,4.991861003861,0,-1.0,1,1,4.97927336985585
2018-04-12 20:35:13,11.7558,65.0667,1,0.0,1,1.0,1,1,1,10.7181818181818,5.76567953667954,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.07598455598456,-1.0,5.27851649357095,12.5369221411188,-1.0,7.69446472019802,4.98321818181818,-1,4.991861003861,1,-1.0,1,1,4.97927336985585
2018-04-13 06:35:33,13.3275,66.7881,1,0.0,1,1.0,1,1,1,10.7181818181818,5.76567953667954,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.07598455598456,-1.0,5.27851649357095,12.5369221411188,-1.0,7.69446472019802,4.98321818181818,-1,4.991861003861,1,-1.0,1,1,4.97927336985585
2018-04-13 16:36:02,13.8705,68.0623,1,0.0,1,1.0,1,1,1,10.7181818181818,5.76567953667954,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.07598455598456,-1.0,5.27851649357095,12.5369221411188,-1.0,7.69446472019802,4.98321818181818,-1,4.991861003861,1,-1.0,1,1,4.97927336985585
2018-04-14 02:36:31,15.6413,68.9677,1,1.0,1,1.0,1,1,1,10.7181818181818,5.14833505135864,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.543369636482845,-1.0,5.27851649357095,11.7835768113079,-1.0,6.540843471223945,4.98321818181818,-1,4.365331445326725,1,-1.0,1,1,4.363795319191335
2018-04-14 12:36:57,18.9629,69.6484,1,0.0,1,1.0,1,1,1,10.7181818181818,4.11424686196624,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.5315036742800405,-1.0,5.27851649357095,11.030231481497,-1.0,5.38722222224987,4.98321818181818,-1,3.37966410129096,1,0.0,1,1,3.74831726852682
2018-04-14 22:37:25,21.6518,70.3911,1,0.0,1,1.0,1,1,1,10.7181818181818,3.859566514012305,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.20998995215311,-1.0,5.27851649357095,10.657062935463149,-1.0,5.395088008818985,4.98321818181818,-1,3.2011511449077252,1,1.0,1,1,3.63844247090257
2018-04-15 08:37:52,25.6493,70.93,1,0.0,1,1.0,1,1,1,10.7181818181818,3.905201928668345,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.2409105446792,-1.0,5.27851649357095,10.01459494885304,-1.0,5.28174285514185,4.98321818181818,-1,3.263978605349875,1,1.0,1,1,3.447755733805745
2018-04-15 18:38:22,28.3828,71.0863,1,0.0,1,1.0,1,1,1,10.7181818181818,3.602452343147485,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,3.93086149798122,-1.0,5.27851649357095,9.354065437067614,0.0,4.874247156634725,4.98321818181818,-1,2.94648271560132,1,1.0,1,1,3.057744564846585
2018-04-16 04:38:51,29.7377,70.0719,1,1.0,1,1.0,1,1,1,10.7181818181818,3.5460256473108247,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,3.9027599990949353,-1.0,5.27851649357095,9.484691255305425,0.0,4.8240874408873,4.98321818181818,-1,2.87240202282275,1,1.0,1,1,2.86247639277797
2018-04-16 14:39:18,31.1047,70.3744,1,1.0,1,1.0,1,1,1,10.7181818181818,3.7855286348965898,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.146895295534065,-1.0,5.27851649357095,9.718371437144025,-1.0,5.13097219661982,4.98321818181818,-1,3.13079808045581,1,1.0,1,1,3.129235379902415
2018-04-17 00:39:47,27.2163,71.0478,1,1.0,1,1.0,1,1,1,10.7181818181818,4.01650666312103,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.36311508434267,-1.0,5.27851649357095,9.752241770788174,-1.0,5.4329951766523905,4.98321818181818,-1,3.374642780448155,1,1.0,1,1,3.38329850869296
2018-04-17 10:40:13,23.1684,70.5789,1,1.0,1,1.0,1,1,1,10.7181818181818,4.1706147250179555,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.5266858795030895,-1.0,5.27851649357095,10.13650310142315,0.0,5.7418476125409,4.98321818181818,-1,3.51569160851903,1,1.0,1,1,3.528005399859035
2018-04-17 20:40:41,19.3452,69.7953,1,0.0,1,1.0,1,1,1,10.7181818181818,4.338027921869404,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.691571442686525,-1.0,5.27851649357095,10.804465127602,0.0,6.378630820187115,4.98321818181818,-1,3.689889013425225,1,1.0,1,1,3.7550806999379747
2018-04-18 06:41:06,16.6013,68.8236,1,-1.0,1,1.0,1,1,1,10.7181818181818,4.791323131675445,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.15339461000176,-1.0,5.27851649357095,11.63836616611635,-1.0,7.28486272178042,4.98321818181818,-1,4.13669714086695,1,1.0,1,1,4.27988479041905
2018-04-18 16:41:35,14.5668,68.2305,1,0.0,1,1.0,1,1,1,10.7181818181818,5.564517375423195,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.908584123179985,-1.0,5.27851649357095,12.67557095947075,-1.0,9.01968846274731,4.98321818181818,-1,4.930698886153801,1,1.0,1,1,5.071169991867585
2018-04-19 02:42:04,14.2065,67.2572,1,1.0,1,1.0,1,1,1,10.7181818181818,6.18349576659039,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.495923201428815,-1.0,5.27851649357095,13.6637487336843,-1.0,10.4857427435165,4.98321818181818,-1,5.576497678182729,1,1.0,1,1,5.60739265775773
2018-04-19 12:42:34,12.2743,65.7041,1,0.0,1,1.0,1,1,1,10.7181818181818,6.532796899224805,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.827291453961055,-1.0,5.27851649357095,14.106511458674351,-1.0,11.4416768187685,4.98321818181818,-1,5.925228786159955,1,1.0,1,1,6.1146275191192245
2018-04-19 22:42:34,9.9943,64.349,1,0.0,1,1.0,1,1,1,10.7181818181818,6.89224491622197,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.197557535630365,-1.0,5.27851649357095,14.6117495600769,-1.0,12.09864202841175,4.98321818181818,-1,6.24949309901838,1,1.0,1,1,6.457576755499255
2018-04-20 08:43:04,10.093,63.4738,1,1.0,1,1.0,1,1,1,10.7181818181818,6.833719712757765,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.170288160618285,-1.0,5.27851649357095,14.595084630837,0.0,11.4847613450546,4.98321818181818,-1,6.16421320282862,1,1.0,1,1,6.16310697606874
2018-04-20 18:43:34,7.157,62.7347,1,1.0,1,1.0,1,1,1,10.7181818181818,6.650267280976205,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.9673165648507105,-1.0,5.27851649357095,14.3255577341719,0.0,11.32657013855915,4.98321818181818,-1,6.023110737017825,1,1.0,1,1,6.02278282406713
2018-04-21 04:44:03,5.2114,61.8249,1,1.0,1,1.0,1,1,1,10.7181818181818,7.4793436115313945,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.752385307467845,-1.0,5.27851649357095,14.7392380286513,-1.0,12.27599787456995,4.98321818181818,-1,6.9429149600129705,1,1.0,1,1,6.94270467947865
2018-04-21 14:44:31,5.3106,60.3926,1,1.0,1,1.0,1,1,1,10.7181818181818,7.796651649504195,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.05834164214885,-1.0,5.27851649357095,14.84590583210195,-1.0,12.18701999754995,4.98321818181818,-1,7.26166428299008,1,1.0,1,1,7.067765819568891
2018-04-22 00:44:58,4.675,61.2233,1,1.0,1,1.0,1,1,1,10.7181818181818,7.06774748821908,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.35520675354698,-1.0,5.27851649357095,14.6829734580362,-1.0,11.41788965635855,4.98321818181818,-1,6.4541725571263395,1,1.0,1,1,6.262310805950451
2018-04-22 10:45:28,6.1529,62.4757,1,0.0,1,1.0,1,1,1,10.7181818181818,6.749155223841715,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.04835368554049,-1.0,5.27851649357095,14.76782310838515,-1.0,11.9328806237312,4.98321818181818,-1,6.12114126385578,1,1.0,1,1,6.099838299968155
2018-04-22 20:45:57,7.7372,63.1146,1,0.0,1,1.0,1,1,1,10.7181818181818,6.99208154660447,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.28813701743369,-1.0,5.27851649357095,15.17411658842375,-1.0,12.6395655320837,4.98321818181818,-1,6.35928152567208,1,1.0,1,1,6.33717594179736
2018-04-23 06:46:27,10.4067,63.442,1,1.0,1,1.0,1,1,1,10.7181818181818,6.902696307196415,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.195981711162496,-1.0,5.27851649357095,14.990580518771651,-1.0,11.9984532808346,4.98321818181818,-1,6.264761850956486,1,1.0,1,1,6.264957528867235
2018-04-23 16:46:56,10.5582,64.5871,1,1.0,1,1.0,1,1,1,10.7181818181818,6.468479429095655,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.759440739564585,-1.0,5.27851649357095,13.847626638184,0.0,10.478723754296126,4.98321818181818,-1,5.84809606665255,1,1.0,1,1,5.849265229828645
2018-04-24 02:47:24,12.7501,66.1066,1,1.0,1,1.0,1,1,1,10.7181818181818,6.140710535126195,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.467333285505405,-1.0,5.27851649357095,12.73980095446305,1.0,8.782138751205496,4.98321818181818,-1,5.487546297435054,1,1.0,1,1,5.489096671541025
2018-04-24 12:47:39,14.3954,67.2891,1,1.0,1,1.0,1,1,1,10.7181818181818,5.61889482233275,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.9671073247599,-1.0,5.27851649357095,11.66784603883465,0.0,7.108776952015615,4.98321818181818,-1,4.9401419321593405,1,1.0,1,1,4.951934520750465
2018-04-24 22:48:07,15.0461,68.5625,1,1.0,1,1.0,1,1,1,10.7181818181818,5.16903331118494,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.508960834256185,-1.0,5.27851649357095,10.9043548510305,-1.0,6.225383520076475,4.98321818181818,-1,4.506066168327795,1,1.0,1,1,4.40377258388075
2018-04-25 08:48:35,17.9647,69.2261,1,1.0,1,1.0,1,1,1,10.7181818181818,4.6964179789167595,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.043055652490005,-1.0,5.27851649357095,10.5758449754912,-1.0,5.8695464665012995,4.98321818181818,-1,4.021112413667755,1,1.0,1,1,3.90732480024501
2018-04-25 18:49:01,20.0953,69.9433,1,1.0,1,1.0,1,1,1,10.7181818181818,4.32627940748819,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.662503271537625,-1.0,5.27851649357095,10.255404265873755,-1.0,5.6228732638892005,4.98321818181818,-1,3.6672957470010896,1,1.0,1,1,3.66748600695048
2018-04-26 04:49:30,23.7595,70.7885,1,1.0,1,1.0,1,1,1,10.7181818181818,4.14327401402279,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.469180397312305,-1.0,5.27851649357095,10.120802493798106,-1.0,5.445698053252334,4.98321818181818,-1,3.485923254455155,1,1.0,1,1,3.4861116996210653
2018-04-26 14:50:07,27.135,70.99,1,1.0,1,1.0,1,1,1,10.7181818181818,3.91719478878578,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.234775308503325,-1.0,5.27851649357095,9.90061018265489,-1.0,5.17063196130113,4.98321818181818,-1,3.263991555642905,1,1.0,1,1,3.2639698871497798
2018-04-27 00:50:41,30.7128,70.5433,1,1.0,1,1.0,1,1,1,10.7181818181818,3.7792104518667102,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.1168886163443155,-1.0,5.27851649357095,9.69972180062208,-1.0,4.970494220074601,4.98321818181818,-1,3.129341164853765,1,1.0,1,1,3.1287520298080898
2018-04-27 10:51:10,30.0767,69.748,1,1.0,1,1.0,1,1,1,10.7181818181818,3.84697493055994,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.199098620667885,-1.0,5.27851649357095,9.82479182475412,-1.0,5.06910299100353,4.98321818181818,-1,3.1939282400101003,1,1.0,1,1,3.2401256666658798
2018-04-27 20:51:38,29.0063,70.9279,1,0.0,1,1.0,1,1,1,10.7181818181818,4.0204060428458055,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.350190182373016,-1.0,5.27851649357095,9.83881599692781,-1.0,5.18159726328782,4.98321818181818,-1,3.3969781312178453,1,1.0,1,1,3.4309582778678047
2018-04-28 06:52:05,24.4251,70.9918,1,-1.0,1,1.0,1,1,1,10.7181818181818,4.195727787946581,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.513357128330281,-1.0,5.27851649357095,9.802006078037234,-1.0,5.19724331743616,4.98321818181818,-1,3.590080042031045,1,1.0,1,1,3.43380485755215
2018-04-28 16:52:35,21.0536,70.0318,1,0.0,1,1.0,1,1,1,10.7181818181818,4.552255743481325,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,4.876628376791166,-1.0,5.27851649357095,10.005395315640605,-1.0,5.576512661370035,4.98321818181818,-1,3.94380523843082,1,1.0,1,1,3.806647656585405
2018-04-29 02:53:03,17.9906,69.2119,1,0.0,1,1.0,1,1,1,10.7181818181818,5.174766519010705,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,5.515823181985975,-1.0,5.27851649357095,10.51395450566925,-1.0,6.316853842757631,4.98321818181818,-1,4.542217607973425,1,1.0,1,1,4.46934311255764
2018-04-29 12:53:29,14.9122,68.5709,1,-1.0,1,1.0,1,1,1,10.7181818181818,5.723808978640175,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.061226588321705,-1.0,5.27851649357095,11.1034615384535,-1.0,7.19516025640119,4.98321818181818,-1,5.09360611159033,1,1.0,1,1,5.181350435869875
2018-04-29 22:53:57,14.2903,67.614,1,0.0,1,1.0,1,1,1,10.7181818181818,6.233669837558725,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,6.54840639127737,-1.0,5.27851649357095,12.20361047462405,-1.0,8.400017457724305,4.98321818181818,-1,5.618112265645776,1,1.0,1,1,5.785191841467065
2018-04-30 08:54:24,12.9524,66.2161,1,1.0,1,1.0,1,1,1,10.7181818181818,6.745695030941075,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.051172063516775,-1.0,5.27851649357095,13.1449713095633,0.0,9.322882013801625,4.98321818181818,-1,6.13170475840663,1,1.0,1,1,6.132841248727756
2018-04-30 18:54:51,11.24,64.8608,1,1.0,1,1.0,1,1,1,10.7181818181818,7.15243187088282,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.43747221385033,-1.0,5.27851649357095,13.3168273688324,1.0,9.70756657521161,4.98321818181818,-1,6.5943032826714045,1,1.0,1,1,6.595023287618355
2018-05-01 04:55:18,10.4073,63.4431,1,1.0,1,1.0,1,1,1,10.7181818181818,7.30520162013282,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.5767375290468,-1.0,5.27851649357095,13.49836774053735,0.0,10.05740092561874,4.98321818181818,-1,6.77899013588591,1,1.0,1,1,6.68527197692163
2018-05-01 14:55:44,7.7372,63.1145,1,1.0,1,1.0,1,1,1,10.7181818181818,7.498983660648294,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.79492529827896,-1.0,5.27851649357095,13.62112549717105,-1.0,10.03318047414912,4.98321818181818,-1,6.914466978143805,1,1.0,1,1,6.731786294821
2018-05-02 00:56:11,5.6183,62.3185,1,1.0,1,1.0,1,1,1,10.7181818181818,7.8551383519714655,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,8.400165393328834,-1.0,5.27851649357095,13.519271357244449,0.0,9.882153460157106,4.98321818181818,-1,7.2324350929094745,1,1.0,1,1,7.14347358906648
2018-05-02 10:56:37,4.8852,60.6628,1,1.0,1,1.0,1,1,1,10.7181818181818,7.803282625315785,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,21.924211956521738,-1.0,5.27851649357095,13.3849069791594,0.0,9.248315107004025,4.98321818181818,-1,7.22158653686345,1,0.0,1,1,7.3157314317441
2018-05-02 20:57:06,5.1631,60.3892,1,0.0,1,1.0,1,1,1,10.7181818181818,7.502267428323125,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.07999999999995,-1.0,5.27851649357095,12.76824151124995,-1.0,8.329893591574745,4.98321818181818,-1,6.97098570561855,1,-1.0,1,1,7.131569534553551
2018-05-03 06:57:33,5.0842,62.1983,1,-1.0,1,1.0,1,1,1,10.7181818181818,7.620643026961405,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,12.9261510253048,-1.0,8.551424187985026,4.98321818181818,-1,7.078382904692051,1,-1.0,1,1,7.34364370297686
2018-05-03 16:58:06,6.9637,62.7278,1,0.0,1,1.0,1,1,1,10.7181818181818,7.64369186934235,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,12.8414900414333,-1.0,8.547352957728936,4.98321818181818,-1,7.09722964414253,1,-1.0,1,1,7.32547244639402
2018-05-04 02:58:44,9.9804,63.4805,1,1.0,1,1.0,1,1,1,10.7181818181818,7.3840603693629,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,12.3361868737991,-1.0,8.10243748433561,4.98321818181818,-1,6.8342607295326605,1,-1.0,1,1,6.86451401120851
2018-05-04 12:59:15,9.5678,63.7943,1,1.0,1,1.0,1,1,1,10.7181818181818,7.230327717317655,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,12.4367727492524,0.0,7.947388946499485,4.98321818181818,-1,6.65903611189292,1,-1.0,1,1,6.65898342484527
2018-05-04 22:59:47,12.2106,65.4758,1,1.0,1,1.0,1,1,1,10.7181818181818,7.162179933211155,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,12.394121499281201,1.0,7.88243197342384,4.98321818181818,-1,6.57712350709093,1,-1.0,1,1,6.576661628561045
2018-05-05 09:00:18,13.7886,67.0368,1,1.0,1,1.0,1,1,1,10.7181818181818,6.64644524421594,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,12.0917068378686,0.0,7.39515574834219,4.98321818181818,-1,6.0238860880084655,1,-1.0,1,1,6.033348491757655
2018-05-05 19:00:50,14.5583,68.207,1,0.0,1,1.0,1,1,1,10.7181818181818,5.97038964646465,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,11.222832959278652,-1.0,6.493763070455405,4.98321818181818,-1,5.33532305407011,1,-1.0,1,1,5.13122111721045
2018-05-06 05:01:21,16.5493,68.7992,1,0.0,1,1.0,1,1,1,10.7181818181818,5.5233319304152655,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,10.813995023945601,-1.0,6.0267207315184645,4.98321818181818,-1,4.901184764309765,1,-1.0,1,1,4.6888381082814945
2018-05-06 15:01:52,18.9629,69.6484,1,0.0,1,1.0,1,1,1,10.7181818181818,4.86169476775191,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,10.484748397106,-1.0,5.539020502247305,4.98321818181818,-1,4.252079903607715,1,-1.0,1,1,4.194901428907115
2018-05-07 01:02:23,22.4635,70.39,1,0.0,1,1.0,1,1,1,10.7181818181818,4.488133128962585,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,10.212089867361051,-1.0,5.127934176015859,4.98321818181818,-1,3.867444569079635,1,-1.0,1,1,3.77628872313369
2018-05-07 11:02:55,25.9686,70.9809,1,0.0,1,1.0,1,1,1,10.7181818181818,4.436708906030855,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,35.0799999999999,-1.0,5.27851649357095,9.980361288319486,-1.0,4.949516879317435,4.98321818181818,-1,3.80870399719495,1,-1.0,1,1,3.617677441504795
2018-05-07 21:03:00,29.235,70.8671,1,-1.0,1,1.0,1,1,1,10.7181818181818,4.4966157196154395,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,32.1517821782178,-1.0,5.27851649357095,9.58100877193327,-1.0,4.78837719297786,4.98321818181818,-1,3.88013411536806,1,-1.0,1,1,3.49055877191415
2018-05-08 07:03:32,30.0735,69.7309,1,-1.0,1,1.0,1,1,1,10.7181818181818,4.646115932549975,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,18.501782178217837,-1.0,5.27851649357095,9.58100877193327,-1.0,4.78837719297786,4.98321818181818,-1,4.03722706872054,1,-1.0,1,1,3.49055877191415
2018-05-08 17:03:57,30.0614,70.7255,1,0.0,1,1.0,1,1,1,10.7181818181818,4.582032879090445,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,9.698201518587126,-1.0,4.9772419118965505,4.98321818181818,-1,4.001625485434455,1,-1.0,1,1,3.70546941283515
2018-05-09 03:04:26,26.3503,70.9731,1,1.0,1,1.0,1,1,1,10.7181818181818,4.898670704845815,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,10.20608616432559,0.0,5.53662829398218,4.98321818181818,-1,4.339790748898675,1,-1.0,1,1,4.264577282232345
2018-05-09 13:04:54,22.3492,70.2376,1,0.0,1,1.0,1,1,1,10.7181818181818,5.799001607616345,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,11.27036714618415,0.0,6.68843188093585,4.98321818181818,-1,5.252680903814435,1,-1.0,1,1,5.412794128262465
2018-05-09 23:05:21,18.9629,69.6484,1,0.0,1,1.0,1,1,1,10.7181818181818,6.600067898586126,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,0.0,5.27851649357095,12.0951791358343,0.0,7.592633132628915,4.98321818181818,-1,6.0605509478673,1,-1.0,1,1,6.3181983376305
2018-05-10 09:05:48,15.6432,68.9672,1,0.0,1,1.0,1,1,1,10.7181818181818,7.257035222108195,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,0.0,5.27851649357095,12.5490606014083,0.0,8.11274998355173,4.98321818181818,-1,6.72343157894737,1,-1.0,1,1,6.8291702114375
2018-05-10 19:06:15,14.353,68.1776,1,0.0,1,1.0,1,1,1,10.7181818181818,7.957225085282644,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,13.03259954918915,0.0,8.815138821629574,4.98321818181818,-1,7.453533430799225,1,-1.0,1,1,7.5560403902319955
2018-05-11 05:06:42,13.6851,66.8742,1,1.0,1,1.0,1,1,1,10.7181818181818,8.532412538689535,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,0.0,5.27851649357095,13.473168203317751,1.0,9.314815682135006,4.98321818181818,-1,8.0395891039765,1,-1.0,1,1,8.039549608578334
2018-05-11 15:07:09,12.2084,65.4749,1,1.0,1,1.0,1,1,1,10.7181818181818,8.765535983423334,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,0.0,5.27851649357095,13.571735423724,0.0,9.54450355496722,4.98321818181818,-1,8.274719673999645,1,-1.0,1,1,8.275472213429975
2018-05-12 01:07:35,9.389,63.884,1,1.0,1,1.0,1,1,1,10.7181818181818,9.42240787760415,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,14.0183627450993,0.0,10.199594694650436,4.98321818181818,-1,8.971166015625,1,-1.0,1,1,8.969820485349395
2018-05-12 11:08:02,9.1254,63.5102,1,1.0,1,1.0,1,1,1,10.7181818181818,10.005767473672146,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,14.8150032583901,1.0,10.9083732295223,4.98321818181818,-1,9.557692934409339,1,-1.0,1,1,9.673076202765504
2018-05-12 21:08:27,6.6568,62.6508,1,0.0,1,1.0,1,1,1,10.7181818181818,10.207496665330845,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,7.77999999999998,-1.0,5.27851649357095,14.7670118053828,0.0,10.709721219635949,4.98321818181818,-1,9.769138419354139,1,-1.0,1,1,9.435050991399326
2018-05-13 07:08:54,4.9172,61.4505,1,-1.0,1,1.0,1,1,1,10.7181818181818,11.276214980349149,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,9.62871428571429,-1.0,5.27851649357095,14.5301282050993,-1.0,10.4221794871728,4.98321818181818,-1,10.84208384059955,1,-1.0,1,1,9.11842205122955
2018-05-13 17:09:21,5.3106,60.3926,1,0.0,1,1.0,1,1,1,10.7181818181818,11.4490096585804,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.23501617250675,-1.0,5.27851649357095,14.92595231393355,0.0,10.89911813820055,4.98321818181818,-1,10.9709236298293,1,0.0,1,1,9.615997430791275
2018-05-14 03:09:51,4.9825,61.6247,1,1.0,1,1.0,1,1,1,10.7181818181818,10.87651659110605,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.0949591306087,0.0,5.27851649357095,15.703264536471298,1.0,11.606815202627601,4.98321818181818,-1,10.3958460764051,1,1.0,1,1,10.311054123075749
2018-05-14 13:10:18,6.1533,62.4775,1,1.0,1,1.0,1,1,1,10.7181818181818,10.79854950413845,1.0,1,-1.0,1,12.9,12.8422882672947,1,10.4546425796424,11.00739031925145,0.0,5.27851649357095,15.8347840528848,0.0,11.64225854964905,4.98321818181818,-1,10.3329328177649,1,1.0,1,1,10.312948208079849
